regime,lookback_days,entry_z,exit_z,arb_final_eq,arb_return_pct,arb_apr_pct,arb_dd_pct,arb_sharpe,arb_trades,arb_opens,arb_halts,arb_halt_reason,arb_pct_in_pos,arb_funding,arb_convergence_pnl,funding_return_pct,funding_smart_return_pct,bh_return_pct,arb_vs_funding_pp,arb_vs_funding_smart_pp,arb_vs_bh_pp,runtime_s
etf_2024,30,2.0,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0548347924315138,0.0,0.0,-1.0438241718945696,0.003
calm_2023,7,1.0,0.0,9559.746143956476,-4.402538560435243,-12.699671286494906,4.4033310604352485,-31.803250578692406,381,191,0,,28.82231404958678,2.1494793801319223,-54.89169304341173,0.606879559481488,0.6760351121919195,-0.6449192253013991,-4.97920037064169,-5.04447127557982,-3.782010246315193,0.011
calm_2023,7,1.0,0.5,9386.228353458699,-6.137716465413012,-17.392656743333013,6.137716465413014,-39.65875784316057,515,258,0,,21.62534435261708,1.4102658049312136,-88.70457852237207,0.606879559481488,0.6760351121919195,-0.6449192253013991,-6.7039113571820135,-6.767997537856751,-5.528451285312008,0.011
calm_2023,7,1.5,0.0,9754.715890188796,-2.452841098112035,-7.217599595509805,2.4536335981120465,-21.807688072435646,211,106,0,,18.732782369146005,1.4861373522357426,-23.800736555918597,0.606879559481488,0.6760351121919195,-0.6449192253013991,-3.0412638489443866,-3.1078659452740576,-1.8196571918756232,0.011
calm_2023,7,1.5,0.5,9676.086748566879,-3.239132514331211,-9.455329614001363,3.2391325143312133,-26.773208668178505,274,137,0,,12.878787878787879,0.7108777240012109,-40.04025813351854,0.606879559481488,0.6760351121919195,-0.6449192253013991,-3.822812207925441,-3.8888774494944434,-2.6110524683811143,0.011
calm_2023,7,2.0,0.0,9885.698847825675,-1.1430115217432424,-3.408345297430071,1.1430115217432468,-13.343225511152855,94,47,0,,10.192837465564738,1.0719403149705804,-7.109359253733208,0.606879559481488,0.6760351121919195,-0.6449192253013991,-1.7393354101497227,-1.8068318164378039,-0.5013254405895395,0.01
calm_2023,7,2.0,0.5,9855.10792117077,-1.4489207882923072,-4.307173413080745,1.4489207882923074,-16.18884081015903,120,60,0,,6.4393939393939394,0.3197488148132185,-12.918416728097702,0.606879559481488,0.6760351121919195,-0.6449192253013991,-2.0433993746504786,-2.110686915824822,-0.8092203808017562,0.01
calm_2023,14,1.0,0.0,9629.90839066296,-3.700916093370399,-10.752561767662861,3.7017085933704035,-29.227884052918878,323,162,0,,26.274104683195592,0.5954483526821958,-43.866318529032455,0.606879559481488,0.6760351121919195,-0.6449192253013991,-4.281810221839755,-4.347560172274079,-3.07583350971139,0.011
calm_2023,14,1.0,0.5,9478.59601220596,-5.21403987794039,-14.916049894477656,5.215096857968074,-36.16253735240093,441,221,0,,19.146005509641874,0.48558263099853155,-73.3146557843537,0.606879559481488,0.6760351121919195,-0.6449192253013991,-5.78580656005776,-5.850523397716756,-4.598779062945058,0.012
calm_2023,14,1.5,0.0,9818.093898293911,-1.8190610170608856,-5.387229099845303,1.819853517060892,-18.642360753288578,159,80,0,,16.115702479338843,0.379688340780796,-14.746476626192642,0.606879559481488,0.6760351121919195,-0.6449192253013991,-2.411306848164496,-2.4783416693678006,-1.1817632098976572,0.011
calm_2023,14,1.5,0.5,9749.805246302343,-2.5019475369765676,-7.358423525398661,2.502740036976575,-22.97981430780992,213,107,0,,11.019283746556475,0.25583000961559216,-27.989006517558902,0.606879559481488,0.6760351121919195,-0.6449192253013991,-3.09007406856312,-3.156642636578799,-1.869082383301801,0.011
calm_2023,14,2.0,0.0,9916.608256411908,-0.8339174358809265,-2.4944449686337022,0.8347099358809282,-11.497567373974249,71,36,0,,9.77961432506887,0.20126331187647578,-3.1515197775933594,0.606879559481488,0.6760351121919195,-0.6449192253013991,-1.432105837762887,-1.4998132836580025,-0.19022500822891697,0.01
calm_2023,14,2.0,0.5,9889.416895743963,-1.105831042560368,-3.298717828819031,1.1066235425603737,-13.937864549682748,93,47,0,,6.232782369146006,0.09527810028881753,-7.780568861466209,0.606879559481488,0.6760351121919195,-0.6449192253013991,-1.7023792105879454,-1.769901002524199,-0.4639036208969993,0.01
calm_2023,30,1.0,0.0,9794.412042006112,-2.0558795799388796,-6.073964115390296,2.0566720799388896,-20.118421091370113,175,88,0,,15.771349862258955,0.9762504926471823,-23.755810597336648,0.606879559481488,0.6760351121919195,-0.6449192253013991,-2.6466968770719967,-2.7135700060957,-1.4201189749289522,0.011
calm_2023,30,1.0,0.5,9736.604587319483,-2.6339541268051603,-7.736274112105179,2.634746626805172,-24.370707976991337,219,110,0,,11.639118457300276,0.5911813353398716,-35.909693285510414,0.606879559481488,0.6760351121919195,-0.6449192253013991,-3.221284369893007,-3.2877628080093646,-2.0019458350742814,0.011
calm_2023,30,1.5,0.0,9910.077903394123,-0.8992209660587669,-2.688007799499448,0.9000134660587719,-11.666262690771065,75,38,0,,9.400826446280993,0.4549323938655264,-5.739535992027977,0.606879559481488,0.6760351121919195,-0.6449192253013991,-1.4970154448034623,-1.5646783035260126,-0.25595242716779376,0.011
calm_2023,30,1.5,0.5,9888.181398968374,-1.1181860103162578,-3.335155947931534,1.1189785103162648,-14.428343510364208,93,47,0,,6.852617079889807,0.2882392484450523,-10.371241933820436,0.606879559481488,0.6760351121919195,-0.6449192253013991,-1.7146596508619938,-1.7821730072193787,-0.4763387854195944,0.01
calm_2023,30,2.0,0.0,9958.885351478348,-0.4111464852165181,-1.2351011020764746,0.4119389852165295,-6.722943992974859,33,17,0,,5.578512396694215,0.3832954428331127,-0.4456423650824289,0.606879559481488,0.6760351121919195,-0.6449192253013991,-1.0118851207348456,-1.0798812211832876,0.23529017163701482,0.01
calm_2023,30,2.0,0.5,9950.90007982699,-0.49099920173010236,-1.4737931374580682,0.4917917017301079,-8.334706831844963,39,20,0,,4.097796143250688,0.2492849869079939,-2.1070275603453195,0.606879559481488,0.6760351121919195,-0.6449192253013991,-1.0912561506914664,-1.1591977302458423,0.15491912680372089,0.01
