regime,tail_pct,spacing_pct,ma_days,final_equity,return_pct,apr_pct,max_dd_pct,sharpe,sortino,trades,stop_events,fast_stop_events,halted,end_state,tail_btc,days,runtime_s
crash,0.15,0.03,30,10098.816202732562,0.988162027325612,8.310445942362676,0.3978304610456029,4.617194231256458,2.336691727879169,21,0,3,False,RUNNING,0.07555349458915629,44.958333333333336,0.01
crash,0.15,0.03,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.15,0.05,20,10024.724988655362,0.24724988655362434,2.02508461229407,0.09189199185900729,2.739738290126866,5.102226982814949,2,0,5,False,RUNNING,0.01150767083368927,44.958333333333336,0.01
crash,0.15,0.05,30,10074.174965966084,0.7417496596608286,6.183405770062,0.17884919507131547,4.982804573030468,5.105488459139628,6,0,3,False,RUNNING,0.03452301250106781,44.958333333333336,0.01
crash,0.15,0.05,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.15,0.07,20,10032.168190189092,0.3216819018909245,2.6417149423470843,0.09060286358347709,2.7926840055463686,6.809943312296755,2,0,5,False,RUNNING,0.011354556202642465,44.958333333333336,0.01
crash,0.15,0.07,30,10054.151109411101,0.5415110941110024,4.482004854196475,0.14295215602373904,3.336345719773124,4.023304299793227,4,0,3,False,RUNNING,0.011354556202642465,44.958333333333336,0.01
crash,0.15,0.07,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.2,0.03,20,10078.68236763384,0.7868236763383996,6.569726296613032,0.49977485736007343,3.247564548279134,1.5640708617437238,20,0,5,False,RUNNING,0.10073799278554171,44.958333333333336,0.01
crash,0.2,0.03,30,10091.65911549408,0.9165911549408046,7.688828002280612,0.49977485736007343,3.7635868889678736,1.8146035887401768,21,0,3,False,RUNNING,0.10073799278554171,44.958333333333336,0.01
crash,0.2,0.03,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.2,0.05,20,10024.838318207148,0.24838318207147658,2.0344489658889575,0.12249540274674203,2.6650485677968287,3.8939251962968906,2,0,5,False,RUNNING,0.015343561111585694,44.958333333333336,0.01
crash,0.2,0.05,30,10074.514954621447,0.7451495462144742,6.2125026497059865,0.23838311252763716,4.841766164519235,3.876136015654728,6,0,3,False,RUNNING,0.046030683334757086,44.958333333333336,0.01
crash,0.2,0.05,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.2,0.07,20,10031.431253585455,0.314312535854544,2.580518195303161,0.120787534697337,2.6785485883522138,4.99126369717728,2,0,5,False,RUNNING,0.015139408270189956,44.958333333333336,0.01
