regime,rsi_threshold,dip_multiplier,max_dip_buys_per_week,base_size_pct,smart_final_eq,smart_return_pct,smart_apr_pct,smart_dd_pct,smart_sharpe,smart_trades,smart_2x_buys,smart_weeks_sat,smart_cost_basis,smart_btc,smart_cash_left,dca_final_eq,dca_cost_basis,dca_btc,bh_final_eq,smart_vs_dca_pp,smart_vs_bh_pp,cb_improvement_pct,runtime_s
crab,35,3.0,2,0.005,12113.250333257656,21.13250333257657,24.53154654435974,20.835752440754153,0.8513628195907407,174,13,5,22403.448094762298,0.44609204608715997,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-24.232348188418662,-23.3977291021903,-31.98244581827547,0.009
crab,35,3.0,2,0.01,13948.553226975937,39.485532269759375,46.3497426233539,21.31948517295773,1.185686115184133,92,4,1,19455.679071802577,0.5136803481963507,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-12.75263904394187,-11.791565143195093,-14.616647316547107,0.009
crab,35,3.0,2,0.015,15070.525385637662,50.70525385637663,59.89734176841648,21.740843715487824,1.37727024414761,61,3,1,18007.24050129175,0.5549989738451641,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-5.734770716200632,-4.696391438938607,-6.083654343994876,0.009
crab,35,3.0,3,0.005,12166.906190886446,21.669061908864464,25.162988432267053,20.835752440754142,0.8625816873022487,170,15,3,22304.64925448958,0.4480680187332855,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-23.896734028170673,-23.058417981866953,-31.400405387353995,0.009
crab,35,3.0,3,0.01,13948.553226975937,39.485532269759375,46.3497426233539,21.31948517295773,1.185686115184133,92,4,0,19455.679071802577,0.5136803481963507,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-12.75263904394187,-11.791565143195093,-14.616647316547107,0.009
crab,35,3.0,3,0.015,15070.525385637662,50.70525385637663,59.89734176841648,21.740843715487824,1.37727024414761,61,3,0,18007.24050129175,0.5549989738451641,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-5.734770716200632,-4.696391438938607,-6.083654343994876,0.009
crab,35,3.0,5,0.005,12242.900415591697,22.429004155916978,26.058004133176382,20.835752440754142,0.8779205728790247,166,17,1,22166.19966575823,0.4508666415848663,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-23.421394726270016,-22.577842576638364,-30.58477579024881,0.009
crab,35,3.0,5,0.01,13948.553226975937,39.485532269759375,46.3497426233539,21.31948517295773,1.185686115184133,92,4,0,19455.679071802577,0.5136803481963507,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-12.75263904394187,-11.791565143195093,-14.616647316547107,0.009
crab,35,3.0,5,0.015,15070.525385637662,50.70525385637663,59.89734176841648,21.740843715487824,1.37727024414761,61,3,0,18007.24050129175,0.5549989738451641,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-5.734770716200632,-4.696391438938607,-6.083654343994876,0.009
crab,40,1.5,2,0.005,11886.464193648426,18.86464193648425,21.867120340347633,20.83575244075415,0.7995276535466639,192,17,7,22830.891565299302,0.4377402420494998,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.65088184279446,-24.831888623728304,-34.50058652821891,0.009
crab,40,1.5,2,0.01,13751.518955791786,37.515189557917864,43.98644356132762,20.934569481196235,1.1505278572193434,97,7,3,19734.4435892809,0.506424209772421,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.985076551903008,-13.037578574946052,-16.258895539611586,0.009
crab,40,1.5,2,0.015,14751.075115235519,47.51075115235519,56.02471159623788,21.740843715487816,1.3218502329013047,66,3,1,18397.20650732156,0.5432346479354175,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.732912931795044,-6.716544203761609,-8.381009065647358,0.009
crab,40,1.5,3,0.005,11919.367421580391,19.193674215803913,22.253236493074226,20.835752440754145,0.8067923119645084,189,23,6,22767.867245090587,0.43895196209715237,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.445074132325406,-24.62381383701835,-34.12929975611149,0.009
crab,40,1.5,3,0.01,13774.190424382694,37.74190424382693,44.25812573766286,21.00937915913964,1.154379663720717,96,9,2,19701.961911286857,0.5072591270351933,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.843267880324838,-12.894207808977177,-16.06754056211873,0.009
crab,40,1.5,3,0.015,14786.650550095079,47.866505500950794,56.45539127441354,21.740843715487824,1.3281001689737557,65,4,1,18352.944379161985,0.5445447767687472,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.510390727817784,-6.491570804926006,-8.12025349325007,0.009
crab,40,1.5,5,0.005,11952.55233014785,19.525523301478497,22.64281401009436,20.835752440754145,0.8131975928599646,184,33,5,22704.654838908627,0.4401740555365515,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.237504526433984,-24.413957746714978,-33.75690493819488,0.009
crab,40,1.5,5,0.01,13776.788996078069,37.767889960780685,44.289269690319124,21.08340981971184,1.1542831280106534,95,10,1,19698.24573616212,0.5073548240721241,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.827013970762515,-12.877774854363011,-16.045647955231736,0.009
crab,40,1.5,5,0.015,14786.650550095079,47.866505500950794,56.45539127441354,21.740843715487824,1.3281001689737557,65,4,0,18352.944379161985,0.5445447767687472,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.510390727817784,-6.491570804926006,-8.12025349325007,0.009
crab,40,2.0,2,0.005,11963.046827460861,19.630468274608614,22.766047718747817,20.835752440754142,0.8159121739540189,183,17,7,22684.737342752647,0.4405605341158114,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.171862077341135,-24.347592212775627,-33.63956764948275,0.009
crab,40,2.0,2,0.01,13818.414824820047,38.184148248200465,44.788271877022034,21.12254235777609,1.1621124434841543,94,6,2,19638.90782990256,0.5088877694503435,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.566646917187175,-12.614539725730001,-15.69607846196685,0.009
crab,40,2.0,2,0.015,14860.276225968015,48.60276225968014,57.34718570208494,21.740843715487816,1.3409896453077959,64,3,1,18262.01417614107,0.5472561735855482,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.049866556314699,-6.025973726265111,-7.584568515531913,0.009
crab,40,2.0,3,0.005,12038.430940718667,20.384309407186674,23.65171853429784,20.835752440754145,0.8333427728577706,177,23,6,22542.686537503145,0.4433366885252776,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-24.700338985825354,-23.87087505542348,-32.802722685797534,0.009
crab,40,2.0,3,0.01,13863.079525295878,38.630795252958784,45.32394481508464,21.273592297231925,1.169553238965187,93,7,2,19575.634302956794,0.5105326266996344,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.287271903807818,-12.332087254981882,-15.323323571446085,0.009
crab,40,2.0,3,0.015,14933.643685134857,49.336436851348566,58.23648714859513,21.740843715487816,1.353800661766948,63,4,1,18172.29477425752,0.549958061111648,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-6.590957514767726,-5.562009569035387,-7.056016569070055,0.009
crab,40,2.0,5,0.005,12104.029502301397,21.040295023013968,24.423073009192954,20.835752440754142,0.8457534994964726,171,29,4,22420.515006874488,0.4457524725429224,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-24.290023931104265,-23.45604017241355,-32.08298984139212,0.009
crab,40,2.0,5,0.01,13879.60122932891,38.79601229328911,45.522156181333905,21.35529484108568,1.1720879022445356,91,9,1,19552.33227641666,0.5111410679151772,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.183929639422198,-12.227606623176811,-15.186047450275769,0.009
crab,40,2.0,5,0.015,14933.643685134857,49.336436851348566,58.23648714859513,21.740843715487816,1.353800661766948,63,4,0,18172.29477425752,0.549958061111648,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-6.590957514767726,-5.562009569035387,-7.056016569070055,0.009
crab,40,3.0,2,0.005,12123.46596247458,21.2346596247458,24.65173676969783,20.835752440754145,0.8505232344706857,170,15,6,22384.570216140368,0.44646825485145286,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-24.168450042483457,-23.33312708579196,-31.87123308968815,0.009
crab,40,3.0,2,0.01,13966.583218552114,39.66583218552113,46.56624254033852,21.40957737976059,1.188389215675021,90,5,2,19430.562998366127,0.5143443347905242,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-12.639862531748536,-11.677546340561129,-14.46868434283553,0.009
crab,40,3.0,2,0.015,15070.525385637662,50.70525385637663,59.89734176841648,21.740843715487824,1.37727024414761,61,3,1,18007.24050129175,0.5549989738451641,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-5.734770716200632,-4.696391438938607,-6.083654343994876,0.01
crab,40,3.0,3,0.005,12265.53773249705,22.655377324970495,26.32476854727721,20.835752440754153,0.8811981254901914,164,18,4,22125.289654524753,0.4517003011509125,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-23.2797996714296,-22.434687780503882,-30.34376809722722,0.01
crab,40,3.0,3,0.01,14075.174053810431,40.75174053810431,47.87102758302404,21.595724599873797,1.2077059691597827,86,7,2,19280.65500735548,0.5183433859579634,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-11.960633392630415,-10.990835148220068,-13.585551388586625,0.009
crab,40,3.0,3,0.015,15210.19941797658,52.101994179765796,61.59432316171174,21.740843715487813,1.4010819069398057,59,4,1,17841.88146667321,0.5601427191783421,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-4.861118050052138,-3.813115045876747,-5.109496717240704,0.009
crab,40,3.0,5,0.005,12420.821115070885,24.20821115070886,28.156581150368766,20.835752440754153,0.9110415586992386,156,22,3,21848.682352467105,0.4574188886439415,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-22.308511458993664,-21.45270033612733,-28.714228389663283,0.009
crab,40,3.0,5,0.01,14123.824928467884,41.23824928467885,48.45606966403293,21.667701207262457,1.2164679323061265,82,9,1,19214.24093504665,0.5201350411803678,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-11.656325099648612,-10.683174745157686,-13.194295022022223,0.009
crab,40,3.0,5,0.015,15210.19941797658,52.101994179765796,61.59432316171174,21.740843715487813,1.4010819069398057,59,4,0,17841.88146667321,0.5601427191783421,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-4.861118050052138,-3.813115045876747,-5.109496717240704,0.009
crab,45,1.5,2,0.005,11927.360730304707,19.273607303047058,22.347060434276766,20.835752440754142,0.8092846874830295,189,23,11,22752.609000119268,0.43924632994605634,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.395076467323495,-24.573265422396005,-34.039410892500364,0.009
crab,45,1.5,2,0.01,13809.321016613245,38.09321016613245,44.67923855914886,21.065791354580565,1.1607540849041131,95,10,5,19651.840577354902,0.5085528737453849,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.623528140219655,-12.672047524263451,-15.772267432195461,0.009
crab,45,1.5,2,0.015,14856.75295897068,48.56752958970678,57.304495409441245,21.74084371548782,1.340258547034737,64,6,3,18266.344998093173,0.5471264229950368,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.071904379338989,-6.048254307079503,-7.610082109297668,0.009
crab,45,1.5,3,0.005,11989.333332764601,19.893333327646022,23.07479067736782,20.835752440754153,0.8235652270734283,185,31,9,22635.001260526573,0.44152858155252883,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.00744156869129,-24.181360528889318,-33.346564101553405,0.01
crab,45,1.5,3,0.01,13874.763965900118,38.74763965900119,45.46411986264884,21.21779580130127,1.1722554766247886,94,13,4,19559.148953233704,0.5109629270627185,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.214186431043796,-12.258196708693248,-15.226205629269504,0.01
crab,45,1.5,3,0.015,14966.373578917686,49.66373578917687,58.6334163092479,21.740843715487813,1.3593250973287192,63,9,3,18132.553866106628,0.5511633978201375,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-6.386233998969592,-5.355030919950165,-6.821896257115913,0.012
crab,45,1.5,5,0.005,12043.366989391421,20.43366989391422,23.709739034170664,20.835752440754142,0.8351196826774944,178,44,6,22533.44727758009,0.44351846732051714,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-24.66946429844805,-23.83966026771642,-32.74829266605068,0.01
crab,45,1.5,5,0.01,13904.295550295605,39.04295550295605,45.818478162747,21.299199964163098,1.177297520539435,92,16,1,19517.606923583447,0.5120504803242084,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.029468147976676,-12.071443660116877,-14.981474610441293,0.009
crab,45,1.5,5,0.015,14999.71177294296,49.99711772942958,59.037851418083754,21.740843715487816,1.3650481872999054,62,10,0,18092.252651782474,0.5523911362698872,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-6.177705601764871,-5.144205476761221,-6.584475088131129,0.009
crab,45,2.0,2,0.005,12052.290420839203,20.522904208392024,23.814637706731002,20.835752440754142,0.8374753585651983,178,22,11,22516.76367097565,0.44384708859747785,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-24.613648771789308,-23.783229904742388,-32.65000675955049,0.009
crab,45,2.0,2,0.01,13944.665270399273,39.446652703992726,46.303062243853674,21.319367059931043,1.1847846994015587,92,8,4,19461.10357170515,0.5135371672616993,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-12.776957978336423,-11.816151962977628,-14.648603949358904,0.009
crab,45,2.0,2,0.015,15063.478851642985,50.634788516429865,59.81178927820858,21.740843715487813,1.375825090851185,61,6,3,18015.66409544237,0.554739472664141,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-5.7788463622492685,-4.74095260056745,-6.1332791407617275,0.009
crab,45,2.0,3,0.005,12177.123438430166,21.771234384301664,25.28327438333713,20.835752440754142,0.8652669025952243,171,29,9,22285.934479693933,0.4484442870953488,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-23.83282575969876,-22.99380573142702,-31.290153530585336,0.009
crab,45,2.0,3,0.01,14096.901456467454,40.969014564674545,48.13227042730477,21.49533362150622,1.2123086232013802,88,12,4,19250.93794108176,0.5191435363090892,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-11.82472979665109,-10.85343450525066,-13.410483199406132,0.009
crab,45,2.0,3,0.015,15275.584079643811,52.755840796438115,62.38949418014279,21.740843715487816,1.4118145021144344,58,9,3,17765.512185006275,0.5625506259501333,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-4.45214092642916,-3.3996328319540803,-4.659592553508721,0.009
crab,45,2.0,5,0.005,12275.47028932674,22.7547028932674,26.441838991057253,20.835752440754145,0.8845062062095999,165,35,4,22107.387228655338,0.452066085269719,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-23.217672126240153,-22.371875868915893,-30.238301923344896,0.009
crab,45,2.0,5,0.01,14161.1440270482,41.61144027048201,48.90504082101985,21.624150802832258,1.223466442853698,85,15,1,19163.605326071043,0.5215093835398346,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-11.42289638403856,-10.447174693935878,-12.895992212123017,0.009
crab,45,2.0,5,0.015,15343.155604728172,53.43155604728172,63.21177695947839,21.740843715487813,1.423107969510546,57,10,0,17687.27255926229,0.5650390678672752,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-4.0294851037460555,-2.9723212411683297,-4.198669881162937,0.009
crab,45,3.0,2,0.005,12291.12849721913,22.911284972191304,26.626422797118398,20.835752440754156,0.888217463004591,164,18,9,22079.22365805544,0.45264272669993827,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-23.119730978245656,-22.272855849536466,-30.072385636038256,0.009
crab,45,3.0,2,0.01,14244.371679795539,42.443716797955375,49.90693416763643,21.647788867149785,1.2384127111601713,84,8,4,19051.635354680337,0.524574390279038,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-10.902312425070736,-9.920856238811048,-12.23635845307667,0.009
crab,45,3.0,2,0.015,15467.200164773938,54.67200164773938,64.72264383022367,21.74084371548782,1.4434556337447468,55,6,3,17545.4233609814,0.5696072300099225,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-3.2535938461482505,-2.187883148121017,-3.3630126177236512,0.009
crab,45,3.0,3,0.005,12574.291977491977,25.74291977491978,29.970263480461167,20.835752440754135,0.9489424108843787,154,23,7,21582.01635414292,0.46307072684992817,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-21.348560451028554,-20.482174981274916,-27.143254558915046,0.009
crab,45,3.0,3,0.01,14576.844619638137,45.76844619638136,53.917630971073784,21.740843715487816,1.2978919259318227,76,12,4,18617.10007763922,0.5368182992153367,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-8.822714195881643,-7.818350181119039,-9.676438729308058,0.009
crab,45,3.0,3,0.015,15832.880872451102,58.32880872451103,69.18678650386138,21.740843715487824,1.50331707537523,49,9,3,17140.189286221015,0.5830740742188985,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-0.9662830277277434,0.12462355824831572,-0.9757111590573195,0.009
crab,45,3.0,5,0.005,12826.4128170857,28.264128170856996,32.95669521472608,20.835752440754142,0.9989394506949729,147,27,3,21157.79204755552,0.47235552639599104,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-19.77155977299143,-18.887802841493695,-24.64407848020878,0.009
crab,45,3.0,5,0.01,14653.356730929729,46.5335673092973,54.84249564958912,21.74084371548782,1.3110884909722988,74,13,0,18519.89138619582,0.5396359941640496,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-8.344135544551879,-7.334499743385569,-9.103766130106976,0.009
crab,45,3.0,5,0.015,15935.998309951021,59.3599830995102,70.44832713355913,21.740843715487813,1.519972264199176,47,10,0,17029.279861967687,0.5868715577527199,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-0.32128966217783717,0.7767218526234965,-0.32232525991649597,0.009
crash,35,1.5,2,0.005,10060.77745523048,0.6077745523048073,5.042370884016645,3.7499836465164456,0.4346027993878908,45,8,4,6698.410476788415,0.3655389600987785,7550.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.905571562769038,25.26912846387164,-1.110229685405244,0.002
crash,35,1.5,2,0.01,10121.55491046096,1.2155491046095923,10.30630964699817,7.487910976688733,0.49891903331149196,45,8,4,6698.410476788415,0.731077920197557,5100.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.319021238628338,26.02588298715314,-1.110229685405244,0.001
crash,35,1.5,2,0.015,10182.33236569144,1.8233236569143996,15.800133475732725,11.213840039361493,0.5642232844903586,45,8,4,6698.410476788415,1.0966168802963354,2650.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.7324709144876382,26.782637510434636,-1.110229685405244,0.002
crash,35,1.5,3,0.005,10059.845635327565,0.5984563532756448,4.963411372905147,3.9964266946181097,0.4150377542855239,45,11,3,6705.646628412095,0.3763223951151694,7475.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.914564358930416,25.257526153051924,-1.2194569349511029,0.001
crash,35,1.5,3,0.01,10119.691270655128,1.1969127065512897,10.141526363309117,7.97941286713549,0.4828136079335745,45,11,3,6705.646628412095,0.7526447902303388,4950.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.337006830951127,26.00267836551371,-1.2194569349511029,0.001
crash,35,1.5,3,0.015,10179.536905982692,1.7953690598269123,15.54227979312126,11.949026207160966,0.5518230643475416,45,11,3,6705.646628412094,1.1289671853455083,2425.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.7594493029718383,26.747830577975474,-1.219456934951089,0.001
crash,35,1.5,5,0.005,10087.67031531856,0.8767031531855984,7.343746167737519,4.112580083340359,0.5471090301699182,45,15,2,6642.723664480358,0.3949321291246613,7375.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.6460342764197398,25.603977849033544,-0.2696561788357814,0.002
crash,35,1.5,5,0.01,10175.340630637122,1.753406306371219,15.156159699750749,8.21132900506435,0.6180094445511158,45,15,2,6642.723664480358,0.7898642582493226,4750.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.7999466659297636,26.69558175747695,-0.2696561788357814,0.002
crash,35,1.5,5,0.015,10263.010945955686,2.630109459556862,23.462721771852024,12.296316422132683,0.6899454512604878,45,15,2,6642.723664480354,1.1847963873739844,2125.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-0.953859055439743,27.7871856659204,-0.2696561788357265,0.002
crash,35,2.0,2,0.005,10066.180299660702,0.6618029966070305,5.501218346381309,4.317981347297781,0.4312747336342891,45,8,4,6697.321885911767,0.39544314057400987,7350.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.8534298575954464,25.336400562475504,-1.0937977760809803,0.002
crash,35,2.0,2,0.01,10132.360599321404,1.3236059932140387,11.266017326117916,8.61914594697848,0.5037305927443575,45,8,4,6697.321885911767,0.7908862811480197,4700.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.214737828281166,26.16042718436087,-1.0937977760809803,0.001
crash,35,2.0,2,0.015,10198.540898982108,1.9854089898210914,17.30517963408227,12.903591849501725,0.5776337061919912,45,8,4,6697.321885911766,1.18632942172203,2050.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.576045798966863,26.984453806246258,-1.0937977760809667,0.002
crash,35,2.0,3,0.005,10064.31665985487,0.6431665985487056,5.342746821238453,4.799909804433497,0.39945371245379596,45,11,3,6710.438427912463,0.4170100106067918,7200.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.8714154499182354,25.313195940836074,-1.2917875199111528,0.001
crash,35,2.0,3,0.01,10128.633319709741,1.2863331970974112,10.934154992796596,9.579706334296155,0.4790525887471393,45,11,3,6710.438427912463,0.8340200212135837,4400.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.2507090129267437,26.11401794108201,-1.2917875199111528,0.002
crash,35,2.0,3,0.015,10192.949979564617,1.9294997956461613,16.784107620966203,14.33951574758269,0.5607087250327372,45,11,3,6710.438427912461,1.251030031820376,1600.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.6300025759351966,26.91483994132802,-1.2917875199111115,0.001
crash,35,2.0,5,0.005,10119.966019836866,1.1996601983686572,10.165806149890443,5.020901136057146,0.6199156167723732,45,15,2,6600.628407189124,0.4542294786257757,7000.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.3343552848968496,26.006099332799337,0.36575742385874377,0.002
crash,35,2.0,5,0.01,10239.932039673731,2.3993203967373145,21.226654380077804,10.020762967782098,0.7055248551051511,45,15,2,6600.628407189124,0.9084589572515513,4000.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.1765886828839722,27.499824725008537,0.36575742385874377,0.001
crash,35,2.0,5,0.015,10359.898059510599,3.598980595105994,33.24945816642673,14.999717461575205,0.7927634244807928,45,15,2,6600.628407189121,1.3626884358773275,1000.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-0.01882208087107262,28.99355011721778,0.36575742385878496,0.002
crash,35,3.0,2,0.005,10076.985988521146,0.7698598852114547,6.4241885978439495,5.452813586958916,0.43051655511845466,45,8,4,6695.573742849348,0.4552515015244728,6950.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.749146447248274,25.470944759683235,-1.0674101506619853,0.001
crash,35,3.0,2,0.01,10153.971977042293,1.5397197704229315,13.207421097287142,10.876994901190843,0.5196621356406991,45,8,4,6695.573742849348,0.9105030030489456,3900.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.006171007586821,26.429515578776332,-1.0674101506619853,0.002
crash,35,3.0,2,0.015,10230.95796556344,2.3095796556344084,20.366811761691196,16.272768870697202,0.6114637845804306,45,8,4,6695.573742849346,1.3657545045734187,850.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.263195567925346,27.388086397869426,-1.0674101506619575,0.001
crash,35,3.0,3,0.005,10073.258708909485,0.7325870890948494,6.10502553392398,6.415532110131787,0.3860596116376893,45,11,3,6717.674843899172,0.49838524159003655,6650.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.785117631893841,25.4245355164044,-1.4010187599270718,0.002
crash,35,3.0,3,0.01,10146.517417818968,1.4651741781896765,12.534430589065337,12.793593340450668,0.49027542174472816,45,11,3,6717.674843899172,0.9967704831800731,3300.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.0781133768779547,26.336697092218643,-1.4010187599270718,0.002
crash,35,3.0,3,0.015,10219.658444943061,2.1965844494306053,19.291767391573302,19.134511016520054,0.5987654997516965,45,11,3,6717.0334673922125,1.4878591938711927,0.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.3722448438021395,27.247393384186026,-1.3913373995269909,0.001
crash,35,3.0,5,0.005,10184.557428873473,1.8455742887347304,16.00573418495761,6.835278654860246,0.7185640475684129,45,15,2,6542.583477392625,0.5728241776280043,6250.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.7109973018510805,26.810342300330902,1.2419259125075766,0.002
crash,35,3.0,5,0.01,10369.114857746947,3.691148577469461,34.21494923114521,13.63063483710758,0.8340775195962822,45,15,2,6542.583477392625,1.1456483552560086,2500.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,0.07012728320756612,29.10831066007169,1.2419259125075766,0.002
crash,35,3.0,5,0.015,10583.325442905416,5.833254429054158,58.45213465539976,20.386417288108778,0.983926596082926,37,15,2,6486.221005895367,1.5408047291198357,0.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,2.1374281875083057,31.77549750820008,2.0926982649145662,0.002
crash,40,1.5,2,0.005,10058.660435426225,0.5866043542622545,4.863056427977441,3.7636799466754884,0.42226485127063057,45,8,4,6704.063161957014,0.36523074751062434,7550.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.926002471692235,25.24276894772093,-1.1955550469543619,0.002
crash,40,1.5,2,0.01,10117.32087085245,1.173208708524509,9.932247179511023,7.515259542967483,0.4866074188843012,45,8,4,6704.063161957014,0.7304614950212487,5100.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.359883056474743,25.973163954851742,-1.1955550469543619,0.002
crash,40,1.5,2,0.015,10175.981306278674,1.7598130627867414,15.21503815682863,11.254797049735995,0.5519679707536919,45,8,4,6704.063161957014,1.095692242531873,2650.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.7937636412572622,26.70355896198251,-1.1955550469543619,0.002
