regime,entry_lookback,atr_period,atr_K,position_size_pct,atr_final_eq,atr_return_pct,atr_apr_pct,atr_dd_pct,atr_sharpe,atr_trades,trend_fast_apr_pct,trend_slow_apr_pct,donchian_apr_pct,donchian_dd_pct,bh_apr_pct,best_cousin_apr_pct,atr_vs_best_cousin_pp,atr_vs_bh_pp,runtime_s
bear,10,10,2.0,1.0,6903.788946692143,-30.96211053307857,-30.14308712436071,36.85667930943744,-1.506538997058016,14,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,3.0169404634933485,45.206594553033106,0.016
bear,10,10,3.0,0.5,8093.15504244835,-19.0684495755165,-18.52160025006325,20.580074072202997,-0.9989339251638526,14,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,14.638427337790809,56.82808142733057,0.016
bear,10,10,3.0,1.0,6463.956607031988,-35.36043392968013,-34.45639682718531,37.81203534453883,-0.9393179023237852,14,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,-1.2963692393312485,40.89328485020851,0.016
bear,10,14,1.5,0.5,7992.416565474829,-20.075834345251707,-19.503705249259042,24.56735766861722,-1.6376471443283704,20,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,13.656322338595018,55.845976428134776,0.016
bear,10,14,1.5,1.0,6845.830943733833,-31.54169056266167,-30.710951991026935,37.37892009800326,-1.529169193145395,18,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,2.449075596827125,44.63872968636689,0.017
bear,10,14,2.0,0.5,7679.561434973135,-23.204385650268655,-22.55628319464842,26.712561650101225,-1.6991569961694837,18,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,10.603744393205641,52.7933984827454,0.017
bear,10,14,2.0,1.0,6780.273277306989,-32.1972672269301,-31.3534618980572,36.5382330846004,-1.4767271627318206,14,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,1.8065656897968587,43.99621977933661,0.017
bear,10,14,3.0,0.5,7517.082941163575,-24.829170588364246,-24.143164538572126,26.233197405827703,-1.469415250655245,16,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,9.016863049281934,51.206517138821695,0.017
bear,10,14,3.0,1.0,6476.630938113,-35.23369061886999,-34.33197548028257,41.45982243661495,-1.1905113949728672,12,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,-1.1719478924285127,41.017706197111245,0.017
bear,10,21,1.5,0.5,7886.137792000047,-21.138622079999536,-20.540250223593382,24.218875431935246,-1.7978031723960508,22,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,12.619777364260678,54.809431453800435,0.018
bear,10,21,1.5,1.0,6737.418738512357,-32.62581261487642,-31.77357242204254,37.00129968261671,-1.5354090065127886,16,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,1.386455165811519,43.57610925535128,0.018
bear,10,21,2.0,0.5,7546.096457653535,-24.53903542346465,-23.859718351278836,27.51550254128339,-1.7661120673480328,18,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,9.300309236575224,51.48996332611498,0.018
bear,10,21,2.0,1.0,6534.576416018808,-34.65423583981192,-33.76323490799816,37.99363650475115,-1.551423617480351,14,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,-0.6032073201441008,41.58644676939566,0.019
bear,10,21,3.0,0.5,7395.492895975035,-26.045071040249645,-25.331413178903194,27.426387494462162,-1.5531693534790192,16,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,7.828614408950866,50.01826849849063,0.018
bear,10,21,3.0,1.0,6492.768163675889,-35.07231836324111,-34.17357081135094,36.2722575974975,-1.6870432266180175,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,-1.0135432234968818,41.176110866042876,0.018
bear,20,10,1.5,0.5,9091.770096772376,-9.082299032276243,-8.806333937393717,11.660162999175945,-0.9952705122515833,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,24.353693650460343,66.5433477400001,0.016
bear,20,10,1.5,1.0,8230.74294679162,-17.692570532083796,-17.18087570289444,22.293501193620678,-0.9788834212734551,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,15.97915188495962,58.16880597449938,0.016
bear,20,10,2.0,0.5,8406.485658393554,-15.935143416064456,-15.469387544454083,18.11416605485751,-1.5609281133696629,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,17.690640043399977,59.88029413293974,0.016
bear,20,10,2.0,1.0,7014.023033609659,-29.859769663903414,-29.063445720973657,33.513567154071545,-1.541220550213448,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,4.096581866880403,46.28623595642016,0.016
bear,20,10,3.0,0.5,8272.345047658182,-17.276549523418183,-16.775625262124738,19.420801933669647,-1.378210940737609,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,16.384402325729322,58.574056415269084,0.016
bear,20,10,3.0,1.0,6783.481617588187,-32.165183824118124,-31.322013385430726,35.698885950583765,-1.3549237860572791,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,1.8380142024233344,44.027668291963096,0.017
bear,20,14,1.5,0.5,8643.005421939135,-13.56994578060865,-13.167808817806193,15.810276074018748,-1.3753266076073756,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,19.992218770047867,62.18187285958763,0.017
bear,20,14,1.5,1.0,7413.7496341882115,-25.862503658117888,-25.152958285395922,29.724529727369493,-1.3582819710303145,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,8.007069302458138,50.19672339199789,0.017
bear,20,14,2.0,0.5,8417.293443842911,-15.827065561570885,-15.364172247367724,18.008889657491963,-1.5584542100662857,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,17.795855340486334,59.98550943002609,0.017
bear,20,14,2.0,1.0,7032.578885814368,-29.674211141856322,-28.8817615670134,33.33767488574056,-1.539571370908522,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,4.278266020840661,46.46792011038042,0.017
bear,20,14,3.0,0.5,8115.836895750908,-18.841631042490913,-18.300527441304926,20.94531539374366,-1.5099032725531771,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,14.859500146549134,57.049154236088896,0.017
bear,20,14,3.0,1.0,6514.081564904468,-34.85918435095532,-33.96437546846281,38.252548581233526,-1.4932578200010955,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,-0.8043478806087521,41.385306208931006,0.017
bear,20,21,1.5,0.5,8635.58381996534,-13.644161800346588,-13.239997827673356,15.307712065108639,-1.501975997014326,12,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,19.920029760180704,62.10968384972046,0.019
bear,20,21,1.5,1.0,7423.256848254334,-25.767431517456664,-25.06003326794587,28.58575516637035,-1.4896559741080457,12,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,8.099994319908191,50.28964840944795,0.018
bear,20,21,2.0,0.5,8417.293443842911,-15.827065561570885,-15.364172247367724,18.008889657491963,-1.5584542100662857,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,17.795855340486334,59.98550943002609,0.019
bear,20,21,2.0,1.0,7032.578885814368,-29.674211141856322,-28.8817615670134,33.33767488574056,-1.539571370908522,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,4.278266020840661,46.46792011038042,0.018
bear,20,21,3.0,0.5,8185.272891743274,-18.14727108256726,-17.623878884026688,20.26895375242339,-1.4448652402587447,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,15.536148703827372,57.72580279336713,0.018
bear,20,21,3.0,1.0,6639.161749713454,-33.60838250286547,-32.73712486039169,37.06690444122859,-1.4219102759925653,10,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,0.4229027274623718,42.61255681700213,0.018
bear,40,10,1.5,0.5,9795.133614001337,-2.0486638599866325,-1.9841057050244304,4.319446173700396,-0.4828704046103641,4,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,31.17592188282963,73.36557597236938,0.017
bear,40,10,1.5,1.0,9591.912039644305,-4.080879603556953,-3.9535870871791112,8.48977817836622,-0.4656798553975134,4,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,29.206440500674947,71.3960945902147,0.016
bear,40,10,2.0,0.5,9075.955191771667,-9.240448082283326,-8.959918074350115,11.122503970030358,-1.381388042703087,4,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,24.200109513503946,66.3897636030437,0.017
